year,state,geography_standardized,party,total_voters,percent
2016,florida,Columbia,Other/Unaffiliated,6816,17.90856542301629
2016,florida,Columbia,Republican,16678,43.820283762480294
2016,florida,Desoto,Democratic,7499,46.8716794799675
2016,florida,Desoto,Other/Unaffiliated,3374,21.088818051128193
2016,florida,Desoto,Republican,5126,32.03950246890431
2016,florida,Dixie,Democratic,4737,47.40792634107286
2016,florida,Dixie,Other/Unaffiliated,1569,15.702562049639713
2016,florida,Dixie,Republican,3686,36.88951160928743
2016,florida,Duval,Democratic,242957,40.92169267254157
2016,florida,Duval,Other/Unaffiliated,128908,21.71221063411216
2016,florida,Duval,Republican,221847,37.366096693346265
2016,florida,Escambia,Democratic,73213,34.56737079670252
2016,florida,Escambia,Other/Unaffiliated,43781,20.67111115307982
2016,florida,Escambia,Republican,94804,44.76151805021766
2016,florida,Flagler,Democratic,25370,31.816300680971672
2016,florida,Flagler,Other/Unaffiliated,22672,28.432761885651942
2016,florida,Flagler,Republican,31697,39.75093743337639
2016,florida,Franklin,Democratic,4184,56.38814016172506
2016,florida,Franklin,Other/Unaffiliated,954,12.857142857142856
2016,florida,Franklin,Republican,2282,30.754716981132074
2016,florida,Gadsden,Democratic,22465,75.83378341884958
2016,florida,Gadsden,Other/Unaffiliated,2667,9.002835538752363
2016,florida,Gadsden,Republican,4492,15.163381042398056
2016,florida,Gilchrist,Democratic,3570,31.119246861924687
2016,florida,Gilchrist,Other/Unaffiliated,1750,15.254532775453278
2016,florida,Gilchrist,Republican,6152,53.626220362622036
2016,florida,Glades,Democratic,3100,46.651617757712565
2016,florida,Glades,Other/Unaffiliated,1175,17.682468021068473
2016,florida,Glades,Republican,2370,35.66591422121896
2016,florida,Gulf,Democratic,4341,42.42987000293226
2016,florida,Gulf,Other/Unaffiliated,1243,12.149350014661325
2016,florida,Gulf,Republican,4647,45.420779982406415
2016,florida,Hamilton,Democratic,4786,59.07912603382298
2016,florida,Hamilton,Other/Unaffiliated,1011,12.479940748055796
2016,florida,Hamilton,Republican,2304,28.440933218121216
2016,florida,Hardee,Democratic,4687,39.95737425404944
2016,florida,Hardee,Other/Unaffiliated,2019,17.21227621483376
2016,florida,Hardee,Republican,5024,42.830349531116795
2016,florida,Hendry,Democratic,8236,46.83537105487631
2016,florida,Hendry,Other/Unaffiliated,3183,18.100653966448675
2016,florida,Hendry,Republican,6166,35.063974978675006
2016,florida,Hernando,Democratic,43235,32.87807697279869
2016,florida,Hernando,Other/Unaffiliated,34794,26.459114379358333
2016,florida,Hernando,Republican,53472,40.66280864784298
2016,florida,Highlands,Democratic,20349,32.74070021881838
2016,florida,Highlands,Other/Unaffiliated,13671,21.996074140816063
2016,florida,Highlands,Republican,28132,45.263225640365555
2016,florida,Hillsborough,Democratic,337632,39.52661530410717
2016,florida,Hillsborough,Other/Unaffiliated,247966,29.029406840874795
2016,florida,Hillsborough,Republican,268591,31.443977855018034
2016,florida,Holmes,Democratic,4040,35.77120595006198
2016,florida,Holmes,Other/Unaffiliated,1250,11.067823623162742
2016,florida,Holmes,Republican,6004,53.16097042677528
2016,florida,Indian River,Democratic,29323,27.34028269869093
2016,florida,Indian River,Other/Unaffiliated,28056,26.158952746801923
2016,florida,Indian River,Republican,49873,46.50076455450714
2016,florida,Jackson,Democratic,15834,54.4310759711241
2016,florida,Jackson,Other/Unaffiliated,3108,10.684083877621175
2016,florida,Jackson,Republican,10148,34.88484015125473
2016,florida,Jefferson,Democratic,5736,60.42346992520805
2016,florida,Jefferson,Other/Unaffiliated,1019,10.734225218582113
2016,florida,Jefferson,Republican,2738,28.84230485620984
2016,florida,Lafayette,Democratic,2629,58.84064458370636
2016,florida,Lafayette,Other/Unaffiliated,311,6.960608773500447
2016,florida,Lafayette,Republican,1528,34.198746642793196
2016,florida,Lake,Democratic,70313,31.34411526082576
2016,florida,Lake,Other/Unaffiliated,55922,24.92889812148391
2016,florida,Lake,Republican,98091,43.72698661769033
2016,florida,Lee,Democratic,118344,27.557749627421757
2016,florida,Lee,Other/Unaffiliated,123668,28.797503725782413
2016,florida,Lee,Republican,187428,43.64474664679583
2016,florida,Leon,Democratic,110240,52.89928789420142
2016,florida,Leon,Other/Unaffiliated,40356,19.365054991458567
2016,florida,Leon,Republican,57800,27.735657114340007
2016,florida,Levy,Democratic,9506,35.16052670513389
2016,florida,Levy,Other/Unaffiliated,5180,19.15963899985205
2016,florida,Levy,Republican,12350,45.679834295014054
2016,florida,Liberty,Democratic,3397,75.42184724689164
2016,florida,Liberty,Other/Unaffiliated,373,8.281527531083482
2016,florida,Liberty,Republican,734,16.296625222024865
2016,florida,Madison,Democratic,7177,61.51538527470643
2016,florida,Madison,Other/Unaffiliated,1233,10.568269478014914
2016,florida,Madison,Republican,3257,27.916345247278652
2016,florida,Manatee,Democratic,71921,30.86711702045476
2016,florida,Manatee,Other/Unaffiliated,59913,25.713513188727994
2016,florida,Manatee,Republican,101168,43.41936979081725
2016,florida,Marion,Democratic,76350,33.80906623211574
2016,florida,Marion,Other/Unaffiliated,49108,21.745849699105953
2016,florida,Marion,Republican,100369,44.445084068778314
2016,florida,Martin,Democratic,28107,25.206941392762655
2016,florida,Martin,Other/Unaffiliated,27771,24.90560961391866
2016,florida,Martin,Republican,55627,49.887448993318685
2016,florida,Miami-dade,Democratic,594608,42.55266770005425
2016,florida,Miami-dade,Other/Unaffiliated,427637,30.603515521567314
2016,florida,Miami-dade,Republican,375101,26.84381677837844
2016,florida,Monroe,Democratic,18127,32.60603662265712
2016,florida,Monroe,Other/Unaffiliated,16149,29.04809871568874
2016,florida,Monroe,Republican,21318,38.34586466165413
2016,florida,Nassau,Democratic,13875,22.574189769621242
2016,florida,Nassau,Other/Unaffiliated,12278,19.97592086424574
2016,florida,Nassau,Republican,35311,57.44988936613302
2016,florida,Okaloosa,Democratic,26602,19.399251799400563
2016,florida,Okaloosa,Other/Unaffiliated,31276,22.807721196829263
2016,florida,Okaloosa,Republican,79251,57.79302700377017
2016,florida,Okeechobee,Democratic,7705,38.12657726755406
2016,florida,Okeechobee,Other/Unaffiliated,4012,19.852540947102774
2016,florida,Okeechobee,Republican,8492,42.020881785343164
2016,florida,Orange,Democratic,335279,42.64518459538594
2016,florida,Orange,Other/Unaffiliated,236408,30.069472886241012
2016,florida,Orange,Republican,214519,27.285342518373046
2016,florida,Osceola,Democratic,87695,43.77527080317476
2016,florida,Osceola,Other/Unaffiliated,64926,32.409524284929866
2016,florida,Osceola,Republican,47709,23.81520491189537
2016,florida,Palm Beach,Democratic,385251,42.55656888346876
2016,florida,Palm Beach,Other/Unaffiliated,264277,29.19323338503073
2016,florida,Palm Beach,Republican,255740,28.250197731500503
2016,florida,Pasco,Democratic,108134,31.92241837397414
2016,florida,Pasco,Other/Unaffiliated,98956,29.212965696404318
2016,florida,Pasco,Republican,131650,38.864615929621536
2016,florida,Pinellas,Democratic,233999,35.798548163786705
2016,florida,Pinellas,Other/Unaffiliated,187307,28.6553304113026
2016,florida,Pinellas,Republican,232349,35.546121424910694
2016,florida,Polk,Democratic,150617,36.6987074059184
2016,florida,Polk,Other/Unaffiliated,112837,27.49339083610492
2016,florida,Polk,Republican,146961,35.80790175797669
2016,florida,Putnam,Democratic,20433,42.786246754334535
2016,florida,Putnam,Other/Unaffiliated,9229,19.325320378591172
2016,florida,Putnam,Republican,18094,37.88843286707429
2016,florida,Santa Rosa,Democratic,26486,20.083713735422133
2016,florida,Santa Rosa,Other/Unaffiliated,28545,21.645005232108463
2016,florida,Santa Rosa,Republican,76847,58.2712810324694
2016,florida,Sarasota,Democratic,92854,30.5930882696952
2016,florida,Sarasota,Other/Unaffiliated,80499,26.522422433305987
2016,florida,Sarasota,Republican,130160,42.884489296998815
2016,florida,Seminole,Democratic,99140,33.662922569166206
2016,florida,Seminole,Other/Unaffiliated,83078,28.209080907819146
2016,florida,Seminole,Republican,112290,38.12799652301466
2016,florida,St. Johns,Democratic,41021,23.515822059160744
2016,florida,St. Johns,Other/Unaffiliated,41000,23.503783535886264
2016,florida,St. Johns,Republican,92419,52.98039440495299
2016,florida,St. Lucie,Democratic,79075,40.40478879140756
2016,florida,St. Lucie,Other/Unaffiliated,53705,27.441532495005287
2016,florida,St. Lucie,Republican,62927,32.15367871358715
2016,florida,Sumter,Democratic,23545,25.446626390134767
2016,florida,Sumter,Other/Unaffiliated,19894,21.500751132101982
2016,florida,Sumter,Republican,49088,53.052622477763244
2016,florida,Suwannee,Democratic,10911,41.18446382063187
2016,florida,Suwannee,Other/Unaffiliated,4186,15.800400105688295
2016,florida,Suwannee,Republican,11396,43.01513607367984
2016,florida,Taylor,Democratic,6960,56.11545593807949
2016,florida,Taylor,Other/Unaffiliated,1179,9.505764734338467
2016,florida,Taylor,Republican,4264,34.37877932758204
2016,florida,Union,Democratic,3488,47.88577704557935
2016,florida,Union,Other/Unaffiliated,767,10.529928610653487
2016,florida,Union,Republican,3029,41.584294343767155
2016,florida,Volusia,Democratic,129448,35.386192474338124
2016,florida,Volusia,Other/Unaffiliated,107701,29.441384306275033
2016,florida,Volusia,Republican,128666,35.17242321938685
2016,florida,Wakulla,Democratic,8784,43.70584137725147
2016,florida,Wakulla,Other/Unaffiliated,3414,16.986764852224102
2016,florida,Wakulla,Republican,7900,39.30739377052443
2016,florida,Walton,Democratic,9837,20.927560897776832
2016,florida,Walton,Other/Unaffiliated,9507,20.225507924688863
2016,florida,Walton,Republican,27661,58.8469311775343
2016,florida,Washington,Democratic,5597,36.72813176717632
2016,florida,Washington,Other/Unaffiliated,2030,13.3210840606339
2016,florida,Washington,Republican,7612,49.95078417218978
2016,iowa,Adair,Democratic,1028,20.490332868247958
2016,iowa,Adair,Other/Unaffiliated,2055,40.96073350607933
2016,iowa,Adair,Republican,1934,38.54893362567272
2016,iowa,Adams,Democratic,598,21.61185399349476
2016,iowa,Adams,Other/Unaffiliated,1185,42.82616552222624
2016,iowa,Adams,Republican,984,35.561980484279005
2016,iowa,Allamakee,Democratic,2157,22.581658291457288
2016,iowa,Allamakee,Other/Unaffiliated,3132,32.788944723618094
2016,iowa,Allamakee,Republican,4263,44.629396984924625
2016,iowa,Appanoose,Democratic,2409,28.729874776386406
2016,iowa,Appanoose,Other/Unaffiliated,3040,36.25521765056649
2016,iowa,Appanoose,Republican,2936,35.01490757304711
2016,iowa,Audubon,Democratic,984,23.1203007518797
2016,iowa,Audubon,Other/Unaffiliated,1226,28.80639097744361
2016,iowa,Audubon,Republican,2046,48.07330827067669
2016,iowa,Benton,Democratic,4078,23.648805381582
2016,iowa,Benton,Other/Unaffiliated,7178,41.626072836928785
2016,iowa,Benton,Republican,5988,34.725121781489214
2016,iowa,Black Hawk,Democratic,30746,36.792915694369654
2016,iowa,Black Hawk,Other/Unaffiliated,30799,36.856339376533235
2016,iowa,Black Hawk,Republican,22020,26.350744929097107
2016,iowa,Boone,Democratic,5394,29.637362637362635
2016,iowa,Boone,Other/Unaffiliated,6924,38.043956043956044
2016,iowa,Boone,Republican,5882,32.31868131868132
2016,iowa,Bremer,Democratic,4021,24.13420562991417
2016,iowa,Bremer,Other/Unaffiliated,7333,44.012964407898686
2016,iowa,Bremer,Republican,5307,31.852829962187144
2016,iowa,Buchanan,Democratic,3660,27.311394672039402
2016,iowa,Buchanan,Other/Unaffiliated,6418,47.89194836206253
2016,iowa,Buchanan,Republican,3323,24.796656965898066
2016,iowa,Buena Vista,Democratic,3048,25.808636748518204
2016,iowa,Buena Vista,Other/Unaffiliated,4578,38.76375952582557
2016,iowa,Buena Vista,Republican,4184,35.427603725656226
2016,iowa,Butler,Democratic,1735,17.80765677922611
2016,iowa,Butler,Other/Unaffiliated,3431,35.21502617263677
2016,iowa,Butler,Republican,4577,46.977317048137124
2016,iowa,Calhoun,Democratic,1309,20.411663807890225
2016,iowa,Calhoun,Other/Unaffiliated,2550,39.76298144394199
2016,iowa,Calhoun,Republican,2554,39.82535474816778
2016,iowa,Carroll,Democratic,3802,26.89396618801726
2016,iowa,Carroll,Other/Unaffiliated,6116,43.26236117988258
2016,iowa,Carroll,Republican,4219,29.84367263210016
2016,iowa,Cass,Democratic,1521,16.277825342465754
2016,iowa,Cass,Other/Unaffiliated,2972,31.80650684931507
2016,iowa,Cass,Republican,4851,51.915667808219176
2016,iowa,Cedar,Democratic,3173,27.057218384923683
2016,iowa,Cedar,Other/Unaffiliated,4652,39.66913959239362
2016,iowa,Cedar,Republican,3902,33.2736420226827
2016,iowa,Cerro Gordo,Democratic,9023,30.16918550220677
2016,iowa,Cerro Gordo,Other/Unaffiliated,12474,41.707904239668316
2016,iowa,Cerro Gordo,Republican,8411,28.122910258124918
2016,iowa,Cherokee,Democratic,1596,19.794121294803425
2016,iowa,Cherokee,Other/Unaffiliated,2699,33.47389309190128
2016,iowa,Cherokee,Republican,3768,46.7319856132953
2016,iowa,Chickasaw,Democratic,2604,30.523971398429257
2016,iowa,Chickasaw,Other/Unaffiliated,3444,40.370413785019345
2016,iowa,Chickasaw,Republican,2483,29.1056148165514
2016,iowa,Clarke,Democratic,1557,27.665245202558637
2016,iowa,Clarke,Other/Unaffiliated,2204,39.16133617626155
2016,iowa,Clarke,Republican,1867,33.17341862117982
2016,iowa,Clay,Democratic,1993,17.680979418026972
2016,iowa,Clay,Other/Unaffiliated,3501,31.05926188786373
2016,iowa,Clay,Republican,5778,51.259758694109294
2016,iowa,Clayton,Democratic,3477,30.13781745687787
2016,iowa,Clayton,Other/Unaffiliated,4528,39.247638034150995
2016,iowa,Clayton,Republican,3532,30.614544508971136
2016,iowa,Clinton,Democratic,10173,32.30959791653433
2016,iowa,Clinton,Other/Unaffiliated,13498,42.86984691608969
2016,iowa,Clinton,Republican,7815,24.820555167375975
2016,iowa,Crawford,Democratic,2495,26.704484640907634
2016,iowa,Crawford,Other/Unaffiliated,3536,37.846516108316386
2016,iowa,Crawford,Republican,3312,35.448999250775984
2016,iowa,Dallas,Democratic,12777,24.35152185099773
2016,iowa,Dallas,Other/Unaffiliated,19931,37.98623949379633
2016,iowa,Dallas,Republican,19761,37.66223865520593
2016,iowa,Davis,Democratic,1735,35.604350502770366
2016,iowa,Davis,Other/Unaffiliated,1397,28.66817155756208
2016,iowa,Davis,Republican,1741,35.72747793966756
2016,iowa,Decatur,Democratic,1458,31.0410900574835
2016,iowa,Decatur,Other/Unaffiliated,1444,30.74302746433894
2016,iowa,Decatur,Republican,1795,38.21588247817756
2016,iowa,Delaware,Democratic,2398,20.965203706941775
2016,iowa,Delaware,Other/Unaffiliated,4588,40.111907676167164
2016,iowa,Delaware,Republican,4452,38.922888616891065
2016,iowa,Des Moines,Democratic,10719,40.69476082004556
2016,iowa,Des Moines,Other/Unaffiliated,8921,33.86864085041761
2016,iowa,Des Moines,Republican,6700,25.436598329536825
2016,iowa,Dickinson,Democratic,2468,19.43919344675488
2016,iowa,Dickinson,Other/Unaffiliated,4712,37.114051669817265
2016,iowa,Dickinson,Republican,5516,43.44675488342785
2016,iowa,Dubuque,Democratic,26287,40.66991568035894
2016,iowa,Dubuque,Other/Unaffiliated,21904,33.88875995977412
2016,iowa,Dubuque,Republican,16444,25.441324359866947
2016,iowa,Emmet,Democratic,1819,28.13611755607115
2016,iowa,Emmet,Other/Unaffiliated,2825,43.69682907965971
2016,iowa,Emmet,Republican,1821,28.16705336426914
2016,iowa,Fayette,Democratic,3548,29.882927650972796
2016,iowa,Fayette,Other/Unaffiliated,4237,35.68601027541481
2016,iowa,Fayette,Republican,4088,34.431062073612395
2016,iowa,Floyd,Democratic,3033,28.833539309820328
2016,iowa,Floyd,Other/Unaffiliated,4738,45.042304401559086
2016,iowa,Floyd,Republican,2748,26.124156288620593
2016,iowa,Franklin,Democratic,1226,18.669103091213643
2016,iowa,Franklin,Other/Unaffiliated,2137,32.54149535556571
2016,iowa,Franklin,Republican,3204,48.78940155322064
2016,iowa,Fremont,Democratic,1025,21.37643378519291
2016,iowa,Fremont,Other/Unaffiliated,1536,32.033368091762256
2016,iowa,Fremont,Republican,2234,46.59019812304484
2016,iowa,Greene,Democratic,1629,25.66971320516861
2016,iowa,Greene,Other/Unaffiliated,2264,35.676016388276075
2016,iowa,Greene,Republican,2453,38.654270406555305
2016,iowa,Grundy,Democratic,1427,16.51238139319602
